id,score,popularity_class
12424,2285,2
12425,2284,2
12426,2283,2
12427,2282,2
12428,2282,2
12429,2281,2
12430,2278,2
12431,2282,2
12432,2276,2
12433,2278,2
12434,2272,2
12435,2271,2
12436,2265,2
12437,2266,2
12438,2265,2
12439,2264,2
12440,2270,2
12441,2262,2
12442,2266,2
12443,2261,2
12444,2261,2
12445,2261,2
12446,2259,2
12447,2262,2
12448,2258,2
12449,2253,2
12450,2257,2
12451,2250,2
12452,2247,2
12453,2249,2
12454,2249,2
12455,2244,2
12456,2246,2
12457,2247,2
12458,2240,2
12459,2247,2
12460,2239,2
12461,2243,2
12462,2239,2
12463,2236,2
12464,2239,2
12465,2234,2
12466,2242,2
12467,2238,2
12468,2235,2
12469,2238,2
12470,2233,2
12471,2233,2
12472,2223,2
12473,2226,2
12474,2226,2
12475,2228,2
12476,2220,2
12477,2227,2
12478,2220,2
12479,2220,2
12480,2224,2
12481,2221,2
12482,2219,2
12483,2218,2
12484,2211,2
12485,2221,2
12486,2216,2
12487,2216,2
12488,2212,2
12489,2214,2
12490,2215,2
12491,2213,2
12492,2212,2
12493,2208,2
12494,2212,2
12495,2205,2
12496,2202,1
12497,2211,2
12498,2202,1
12499,2208,2
12500,2199,1
12501,2198,1
12502,2199,1
12503,2201,1
12504,2199,1
12505,2194,1
12506,2191,1
12507,2191,1
12508,2186,1
12509,2190,1
12510,2188,1
12511,2194,1
12512,2183,1
12513,2186,1
12514,2185,1
12515,2178,1
12516,2178,1
12517,2181,1
12518,2179,1
12519,2180,1
12520,2179,1
12521,2172,1
12522,2171,1
12523,2175,1
12524,2175,1
12525,2175,1
12526,2176,1
12527,2175,1
12528,2176,1
12529,2168,1
12530,2174,1
12531,2172,1
12532,2167,1
12533,2172,1
12534,2162,1
12535,2164,1
12536,2161,1
12537,2159,1
12538,2157,1
12539,2161,1
12540,2157,1
12541,2159,1
12542,2158,1
12543,2160,1
12544,2152,1
12545,2148,1
12546,2154,1
12547,2156,1
12548,2152,1
12549,2147,1
12550,2153,1
12551,2146,1
12552,2145,1
12553,2150,1
12554,2146,1
12555,2151,1
12556,2144,1
12557,2143,1
12558,2140,1
12559,2138,1
12560,2139,1
12561,2139,1
12562,2134,1
12563,2139,1
12564,2137,1
12565,2139,1
12566,2135,1
12567,2130,1
12568,2134,1
12569,2132,1
12570,2119,1
12571,2121,1
12572,2124,1
12573,2125,1
12574,2125,1
12575,2119,1
12576,2122,1
12577,2115,1
12578,2113,1
12579,2118,1
12580,2114,1
12581,2113,1
12582,2107,1
12583,2105,1
12584,2112,1
12585,2107,1
12586,2111,1
12587,2108,1
12588,2104,1
12589,2110,1
12590,2109,1
12591,2104,1
12592,2100,1
12593,2110,1
12594,2097,1
12595,2105,1
12596,2100,1
12597,2100,1
12598,2098,1
12599,2091,1
12600,2090,1
12601,2094,1
12602,2089,1
12603,2086,1
12604,2090,1
12605,2087,1
12606,2088,1
12607,2087,1
12608,2083,1
12609,2086,1
12610,2084,1
12611,2088,1
12612,2082,1
12613,2073,1
12614,2080,1
12615,2078,1
12616,2077,1
12617,2073,1
12618,2062,1
12619,2064,1
12620,2066,1
12621,2059,1
12622,2063,1
12623,2062,1
12624,2056,1
12625,2054,1
12626,2056,1
12627,2050,1
12628,2049,1
12629,2054,1
12630,2045,1
12631,2051,1
12632,2044,1
12633,2046,1
12634,2045,1
12635,2042,1
12636,2037,1
12637,2038,1
12638,2041,1
12639,2037,1
12640,2037,1
12641,2035,1
12642,2033,1
12643,2038,1
12644,2035,1
12645,2039,1
12646,2039,1
12647,2037,1
12648,2038,1
12649,2032,1
12650,2031,1
12651,2032,1
12652,2025,1
12653,2029,1
12654,2031,1
12655,2024,1
12656,2023,1
12657,2025,1
12658,2021,1
12659,2020,1
12660,2021,1
12661,2023,1
12662,2016,1
12663,2021,1
12664,2016,1
12665,2013,1
12666,2014,1
12667,2016,1
12668,2013,1
12669,2010,1
12670,2014,1
12671,2007,1
12672,2009,1
12673,2010,1
12674,2007,1
12675,2010,1
12676,2001,1
12677,2008,1
12678,1999,1
12679,2000,1
12680,1998,1
12681,1999,1
12682,1997,1
12683,2002,1
12684,1995,1
12685,1992,1
12686,1995,1
12687,1997,1
12688,1996,1
12689,1994,1
12690,1989,1
12691,1993,1
12692,1988,1
12693,1993,1
12694,1988,1
12695,1987,1
12696,1987,1
12697,1979,1
12698,1977,1
12699,1987,1
12700,1978,1
12701,1983,1
12702,1973,1
12703,1979,1
12704,1978,1
12705,1975,1
12706,1977,1
12707,1972,1
12708,1972,1
12709,1969,1
12710,1972,1
12711,1967,1
12712,1971,1
12713,1967,1
12714,1966,1
12715,1971,1
12716,1963,1
12717,1963,1
12718,1961,1
12719,1963,1
12720,1963,1
12721,1962,1
12722,1965,1
12723,1959,1
12724,1964,1
12725,1959,1
12726,1958,1
12727,1955,1
12728,1954,1
12729,1959,1
12730,1953,1
12731,1950,1
12732,1947,1
12733,1954,1
12734,1952,1
12735,1944,1
12736,1942,1
12737,1944,1
12738,1950,1
12739,1942,1
12740,1947,1
12741,1939,1
12742,1941,1
12743,1937,1
12744,1937,1
12745,1932,0
12746,1936,1
12747,1934,1
12748,1931,0
12749,1940,1
12750,1929,0
12751,1931,0
12752,1934,1
12753,1928,0
12754,1929,0
12755,1929,0
12756,1929,0
12757,1919,0
12758,1921,0
12759,1924,0
12760,1921,0
12761,1919,0
12762,1918,0
12763,1918,0
12764,1918,0
12765,1917,0
12766,1921,0
12767,1914,0
12768,1918,0
12769,1912,0
12770,1909,0
12771,1911,0
12772,1906,0
12773,1907,0
12774,1908,0
12775,1907,0
12776,1908,0
12777,1907,0
12778,1904,0
12779,1902,0
12780,1896,0
12781,1899,0
12782,1896,0
12783,1893,0
12784,1892,0
12785,1894,0
12786,1896,0
12787,1887,0
12788,1886,0
12789,1892,0
12790,1889,0
12791,1886,0
12792,1888,0
12793,1884,0
12794,1881,0
12795,1886,0
12796,1890,0
12797,1887,0
12798,1882,0
12799,1881,0
12800,1883,0
12801,1882,0
12802,1883,0
12803,1875,0
12804,1878,0
12805,1874,0
12806,1874,0
12807,1871,0
12808,1868,0
12809,1875,0
12810,1875,0
12811,1875,0
12812,1873,0
12813,1870,0
12814,1872,0
12815,1872,0
12816,1865,0
12817,1866,0
12818,1864,0
12819,1869,0
12820,1869,0
12821,1866,0
12822,1863,0
12823,1868,0
12824,1861,0
12825,1863,0
12826,1857,0
12827,1858,0
12828,1856,0
12829,1861,0
12830,1856,0
12831,1851,0
12832,1852,0
12833,1843,0
12834,1842,0
12835,1841,0
12836,1840,0
12837,1841,0
12838,1842,0
12839,1839,0
12840,1834,0
12841,1835,0
12842,1835,0
12843,1833,0
12844,1832,0
12845,1827,0
12846,1832,0
12847,1833,0
12848,1834,0
12849,1823,0
12850,1827,0
12851,1826,0
12852,1822,0
12853,1820,0
12854,1820,0
12855,1816,0
12856,1813,0
12857,1816,0
12858,1814,0
12859,1811,0
12860,1810,0
12861,1813,0
12862,1810,0
12863,1808,0
12864,1803,0
12865,1806,0
12866,1805,0
12867,1807,0
12868,1807,0
12869,1805,0
12870,1801,0
12871,1801,0
12872,1800,0
12873,1798,0
12874,1792,0
12875,1796,0
12876,1790,0
12877,1793,0
12878,1795,0
12879,1792,0
12880,1792,0
12881,1790,0
12882,1790,0
12883,1790,0
12884,1795,0
12885,1790,0
12886,1786,0
12887,1793,0
12888,1788,0
12889,1779,0
12890,1787,0
12891,1784,0
12892,1784,0
12893,1781,0
12894,1780,0
12895,1785,0
12896,1776,0
12897,1775,0
12898,1775,0
12899,1780,0
12900,1774,0
12901,1777,0
12902,1776,0
12903,1775,0
12904,1773,0
12905,1771,0
12906,1768,0
12907,1769,0
12908,1772,0
12909,1770,0
12910,1770,0
12911,1768,0
12912,1765,0
12913,1762,0
12914,1765,0
12915,1762,0
12916,1761,0
12917,1761,0
12918,1760,0
12919,1758,0
12920,1760,0
12921,1763,0
12922,1753,0
12923,1754,0
12924,1752,0
12925,1754,0
12926,1752,0
12927,1752,0
12928,1751,0
12929,1755,0
12930,1745,0
12931,1753,0
12932,1745,0
12933,1744,0
12934,1741,0
12935,1742,0
12936,1741,0
12937,1748,0
12938,1738,0
12939,1736,0
12940,1738,0
12941,1735,0
12942,1737,0
12943,1733,0
12944,1731,0
12945,1732,0
12946,1728,0
12947,1732,0
12948,1724,0
12949,1726,0
12950,1729,0
12951,1725,0
12952,1726,0
12953,1721,0
12954,1723,0
12955,1726,0
12956,1723,0
12957,1724,0
12958,1715,0
12959,1722,0
12960,1718,0
12961,1721,0
12962,1717,0
12963,1717,0
12964,1714,0
12965,1711,0
12966,1709,0
12967,1721,0
12968,1717,0
12969,1714,0
12970,1703,0
12971,1713,0
12972,1712,0
12973,1703,0
12974,1703,0
12975,1698,0
12976,1708,0
12977,1705,0
12978,1703,0
12979,1703,0
12980,1702,0
12981,1701,0
12982,1697,0
12983,1698,0
12984,1700,0
12985,1698,0
12986,1703,0
12987,1694,0
12988,1697,0
12989,1692,0
12990,1693,0
12991,1688,0
12992,1686,0
12993,1687,0
12994,1688,0
12995,1684,0
12996,1684,0
12997,1683,0
12998,9486,3
12999,5905,3
13000,5580,3
13001,5340,3
13002,4943,3
13003,4872,3
13004,4767,3
13005,4755,3
13006,4705,3
13007,4663,3
13008,4650,3
13009,4637,3
13010,4607,3
13011,4566,3
13012,4548,3
13013,4544,3
13014,4525,3
13015,4370,3
13016,4353,3
13017,4336,3
13018,4314,3
13019,4274,3
13020,4252,3
13021,4216,3
13022,4219,3
13023,4208,3
13024,4197,3
13025,4184,3
13026,4179,3
13027,4132,3
13028,4136,3
13029,4132,3
13030,4131,3
13031,4129,3
13032,4118,3
13033,4090,3
13034,4090,3
13035,4070,3
13036,4051,3
13037,4048,3
13038,4033,3
13039,4035,3
13040,4022,3
13041,4018,3
13042,4008,3
13043,3998,3
13044,3994,3
13045,3989,3
13046,3981,3
13047,3977,3
13048,3961,3
13049,3944,3
13050,3935,3
13051,3923,3
13052,3924,3
13053,3907,3
13054,3913,3
13055,3883,3
13056,3873,3
13057,3869,3
13058,3871,3
13059,3853,3
13060,3856,3
13061,3852,3
13062,3852,3
13063,3848,3
13064,3841,3
13065,3841,3
13066,3827,3
13067,3832,3
13068,3821,3
13069,3820,3
13070,3812,3
13071,3820,3
13072,3814,3
13073,3800,3
13074,3781,3
13075,3786,3
13076,3784,3
13077,3775,3
13078,3774,3
13079,3774,3
13080,3767,3
13081,3772,3
13082,3763,3
13083,3766,3
13084,3768,3
13085,3752,3
13086,3751,3
13087,3749,3
13088,3743,3
13089,3740,3
13090,3740,3
13091,3734,3
13092,3734,3
13093,3724,3
13094,3707,3
13095,3704,3
13096,3699,3
13097,3693,3
13098,3693,3
13099,3694,3
13100,3690,3
13101,3692,3
13102,3684,3
13103,3680,3
13104,3675,3
13105,3676,3
13106,3668,3
13107,3670,3
13108,3664,3
13109,3660,3
13110,3667,3
13111,3661,3
13112,3647,3
13113,3650,3
13114,3643,3
13115,3643,3
13116,3643,3
13117,3634,3
13118,3621,3
13119,3614,3
13120,3614,3
13121,3596,3
13122,3593,3
13123,3595,3
13124,3591,3
13125,3589,3
13126,3579,3
13127,3576,3
13128,3570,3
13129,3554,3
13130,3559,3
13131,3556,3
13132,3548,3
13133,3546,3
13134,3545,3
13135,3545,3
13136,3538,3
13137,3532,3
13138,3525,3
13139,3525,3
13140,3525,3
13141,3527,3
13142,3506,3
13143,3493,3
13144,3496,3
13145,3491,3
13146,3490,3
13147,3481,3
13148,3476,3
13149,3471,3
13150,3471,3
13151,3469,3
13152,3462,3
13153,3472,3
13154,3462,3
13155,3456,3
13156,3450,3
13157,3449,3
13158,3453,3
13159,3444,3
13160,3444,3
13161,3437,3
13162,3428,3
13163,3410,3
13164,3405,3
13165,3408,3
13166,3401,3
13167,3404,3
13168,3396,3
13169,3394,3
13170,3392,3
13171,3391,3
13172,3392,3
13173,3385,3
13174,3384,3
13175,3379,3
13176,3381,3
13177,3369,3
13178,3372,3
13179,3366,3
13180,3368,3
13181,3366,3
13182,3361,3
13183,3362,3
13184,3364,3
13185,3356,3
13186,3363,3
13187,3353,3
13188,3351,3
13189,3343,3
13190,3337,3
13191,3339,3
13192,3334,3
13193,3328,3
13194,3332,3
13195,3324,3
13196,3326,3
13197,3330,3
13198,3321,3
13199,3317,3
13200,3318,3
13201,3323,3
13202,3320,3
13203,3311,3
13204,3312,3
13205,3309,3
13206,3306,3
13207,3313,3
13208,3310,3
13209,3304,3
13210,3305,3
13211,3299,3
13212,3300,3
13213,3298,3
13214,3287,3
13215,3280,3
13216,3284,3
13217,3287,3
13218,3281,3
13219,3286,3
13220,3277,3
13221,3275,3
13222,3277,3
13223,3278,3
13224,3277,3
13225,3278,3
13226,3271,3
13227,3264,3
13228,3267,3
13229,3250,3
13230,3252,3
13231,3240,3
13232,3247,3
13233,3243,3
13234,3223,3
13235,3220,3
13236,3214,3
13237,3219,3
13238,3210,3
13239,3216,3
13240,3201,3
13241,3202,3
13242,3204,3
13243,3200,3
13244,3191,3
13245,3190,3
13246,3181,2
13247,3183,3
13248,3187,3
13249,3172,2
13250,3168,2
13251,3165,2
13252,3169,2
13253,3161,2
13254,3159,2
13255,3159,2
13256,3157,2
13257,3163,2
13258,3160,2
13259,3149,2
13260,3149,2
13261,3157,2
13262,3150,2
13263,3148,2
13264,3154,2
13265,3146,2
13266,3143,2
13267,3142,2
13268,3148,2
13269,3142,2
13270,3130,2
13271,3124,2
13272,3124,2
13273,3124,2
13274,3111,2
13275,3118,2
13276,3112,2
13277,3112,2
13278,3116,2
13279,3113,2
13280,3114,2
13281,3108,2
13282,3109,2
13283,3110,2
13284,3105,2
13285,3102,2
13286,3102,2
13287,3101,2
13288,3102,2
13289,3097,2
13290,3096,2
13291,3086,2
13292,3085,2
13293,3078,2
13294,3084,2
13295,3073,2
13296,3067,2
13297,3070,2
13298,3068,2
13299,3062,2
13300,3068,2
13301,3065,2
13302,3049,2
13303,3054,2
13304,3054,2
13305,3045,2
13306,3046,2
13307,3044,2
13308,3046,2
13309,3043,2
13310,3039,2
13311,3039,2
13312,3044,2
13313,3037,2
13314,3037,2
13315,3042,2
13316,3028,2
13317,3031,2
13318,3029,2
13319,3024,2
13320,3017,2
13321,3018,2
13322,3016,2
13323,3015,2
13324,3010,2
13325,3004,2
13326,3003,2
13327,3003,2
13328,3005,2
13329,3000,2
13330,2996,2
13331,2995,2
13332,2997,2
13333,2995,2
13334,2985,2
13335,2984,2
13336,2983,2
13337,2983,2
13338,2979,2
13339,2988,2
13340,2983,2
13341,2980,2
13342,2982,2
13343,2978,2
13344,2982,2
13345,2972,2
13346,2975,2
13347,2977,2
13348,2972,2
13349,2981,2
13350,2971,2
13351,2974,2
13352,2966,2
13353,2960,2
13354,2953,2
13355,2953,2
13356,2959,2
13357,2952,2
13358,2956,2
13359,2951,2
13360,2961,2
13361,2956,2
13362,2948,2
13363,2954,2
13364,2942,2
13365,2945,2
13366,2939,2
13367,2937,2
13368,2942,2
13369,2935,2
13370,2926,2
13371,2935,2
13372,2925,2
13373,2923,2
13374,2927,2
13375,2927,2
13376,2928,2
13377,2918,2
13378,2914,2
13379,2912,2
13380,2915,2
13381,2916,2
13382,2916,2
13383,2907,2
13384,2911,2
13385,2905,2
13386,2906,2
13387,2899,2
13388,2898,2
13389,2901,2
13390,2899,2
13391,2896,2
13392,2892,2
13393,2891,2
13394,2892,2
13395,2887,2
13396,2887,2
13397,2880,2
13398,2880,2
13399,2881,2
13400,2883,2
13401,2882,2
13402,2879,2
13403,2877,2
13404,2873,2
13405,2867,2
13406,2863,2
13407,2868,2
13408,2861,2
13409,2856,2
13410,2865,2
13411,2861,2
13412,2858,2
13413,2863,2
13414,2857,2
13415,2862,2
13416,2852,2
13417,2856,2
13418,2854,2
13419,2844,2
13420,2839,2
13421,2840,2
13422,2846,2
13423,2847,2
13424,2844,2
13425,2843,2
13426,2833,2
13427,2837,2
13428,2835,2
13429,2834,2
13430,2830,2
13431,2838,2
13432,2825,2
13433,2829,2
13434,2827,2
13435,2825,2
13436,2818,2
13437,2825,2
13438,2823,2
13439,2826,2
13440,2820,2
13441,2816,2
13442,2821,2
13443,2817,2
13444,2811,2
13445,2811,2
13446,2813,2
13447,2813,2
13448,2812,2
13449,2805,2
13450,2806,2
13451,2799,2
13452,2798,2
13453,2808,2
13454,2809,2
13455,2801,2
13456,2803,2
13457,2796,2
13458,2799,2
13459,2801,2
13460,2797,2
13461,2789,2
13462,2794,2
13463,2787,2
13464,2791,2
13465,2791,2
13466,2778,2
13467,2787,2
13468,2779,2
13469,2778,2
13470,2773,2
13471,2778,2
13472,2775,2
13473,2772,2
13474,2773,2
13475,2769,2
13476,2764,2
13477,2762,2
13478,2767,2
13479,2767,2
13480,2767,2
13481,2765,2
13482,2756,2
13483,2760,2
13484,2760,2
13485,2756,2
13486,2755,2
13487,2753,2
13488,2753,2
13489,2750,2
13490,2747,2
13491,2743,2
13492,2746,2
13493,2743,2
13494,2741,1
13495,2743,2
13496,2744,2
13497,2746,2
13498,2745,2
13499,2739,1
13500,2735,1
13501,2742,1
13502,2735,1
13503,2728,1
13504,2733,1
13505,2729,1
13506,2728,1
13507,2729,1
13508,2726,1
13509,2721,1
13510,2723,1
13511,2720,1
13512,2725,1
13513,2724,1
13514,2718,1
13515,2724,1
13516,2721,1
13517,2713,1
13518,2714,1
13519,2717,1
13520,2715,1
13521,2708,1
13522,2709,1
13523,2714,1
13524,2709,1
13525,2705,1
13526,2706,1
13527,2703,1
13528,2700,1
13529,2701,1
13530,2703,1
13531,2698,1
13532,2699,1
13533,2696,1
13534,2694,1
13535,2689,1
13536,2692,1
13537,2689,1
13538,2684,1
13539,2681,1
13540,2686,1
13541,2682,1
13542,2677,1
13543,2679,1
13544,2678,1
13545,2679,1
13546,2679,1
13547,2673,1
13548,2677,1
13549,2678,1
13550,2676,1
13551,2675,1
13552,2676,1
13553,2668,1
13554,2673,1
13555,2672,1
13556,2667,1
13557,2668,1
13558,2668,1
13559,2669,1
13560,2668,1
13561,2668,1
13562,2658,1
13563,2659,1
13564,2659,1
13565,2657,1
13566,2655,1
13567,2658,1
13568,2650,1
13569,2653,1
13570,2654,1
13571,2654,1
13572,2646,1
13573,2647,1
13574,2644,1
13575,2643,1
13576,2644,1
13577,2649,1
13578,2645,1
13579,2643,1
13580,2643,1
13581,2640,1
13582,2635,1
13583,2634,1
13584,2639,1
13585,2641,1
13586,2639,1
13587,2634,1
13588,2627,1
13589,2624,1
13590,2624,1
13591,2626,1
13592,2626,1
13593,2624,1
13594,2621,1
13595,2615,1
13596,2624,1
13597,2623,1
13598,2615,1
13599,2618,1
13600,2613,1
13601,2616,1
13602,2617,1
13603,2610,1
13604,2609,1
13605,2608,1
13606,2605,1
13607,2607,1
13608,2601,1
13609,2602,1
13610,2599,1
13611,2600,1
13612,2601,1
13613,2592,1
13614,2596,1
13615,2597,1
13616,2592,1
13617,2593,1
13618,2592,1
13619,2586,1
13620,2592,1
13621,2596,1
13622,2596,1
13623,2589,1
13624,2588,1
13625,2579,1
13626,2578,1
13627,2576,1
13628,2584,1
13629,2582,1
13630,2571,1
13631,2580,1
13632,2569,1
13633,2574,1
13634,2571,1
13635,2571,1
13636,2568,1
13637,2571,1
13638,2562,1
13639,2565,1
13640,2564,1
13641,2565,1
13642,2560,1
13643,2564,1
13644,2560,1
13645,2558,1
13646,2560,1
13647,2559,1
13648,2549,1
13649,2551,1
13650,2556,1
13651,2558,1
13652,2555,1
13653,2554,1
13654,2548,1
13655,2546,1
13656,2549,1
13657,2552,1
13658,2547,1
13659,2552,1
13660,2543,1
13661,2547,1
13662,2542,1
13663,2546,1
13664,2544,1
13665,2540,1
13666,2546,1
13667,2544,1
13668,2534,1
13669,2545,1
13670,2536,1
13671,2534,1
13672,2536,1
13673,2535,1
13674,2537,1
13675,2533,1
13676,2540,1
13677,2535,1
13678,2537,1
13679,2529,1
13680,2529,1
13681,2526,1
13682,2528,1
13683,2528,1
13684,2530,1
13685,2524,1
13686,2522,1
13687,2526,1
13688,2518,1
13689,2522,1
13690,2523,1
13691,2523,1
13692,2517,1
13693,2523,1
13694,2522,1
13695,2516,1
13696,2518,1
13697,2523,1
13698,2517,1
13699,2518,1
13700,2522,1
13701,2512,1
13702,2516,1
13703,2517,1
13704,2520,1
13705,2513,1
13706,2512,1
13707,2512,1
13708,2507,1
13709,2504,1
13710,2506,1
13711,2502,1
13712,2511,1
13713,2503,1
13714,2505,1
13715,2503,1
13716,2505,1
13717,2502,1
13718,2500,1
13719,2509,1
13720,2500,1
13721,2502,1
13722,2497,1
13723,2499,1
13724,2503,1
13725,2496,1
13726,2499,1
13727,2495,1
13728,2496,1
13729,2493,1
13730,2489,1
13731,2494,1
13732,2492,1
13733,2489,1
13734,2492,1
13735,2485,1
13736,2488,1
13737,2483,1
13738,2488,1
13739,2489,1
13740,2484,1
13741,2479,1
13742,2480,1
13743,2477,1
13744,2478,1
13745,2478,1
13746,2483,1
13747,2482,1
13748,2473,0
13749,2472,0
13750,2476,0
13751,2476,0
13752,2476,0
13753,2473,0
13754,2475,0
13755,2473,0
13756,2471,0
13757,2467,0
13758,2465,0
13759,2467,0
13760,2471,0
13761,2464,0
13762,2458,0
13763,2468,0
13764,2466,0
13765,2452,0
13766,2457,0
13767,2456,0
13768,2449,0
13769,2471,0
13770,2452,0
13771,2453,0
13772,2454,0
13773,2452,0
13774,2451,0
13775,2453,0
13776,2452,0
13777,2446,0
13778,2440,0
13779,2447,0
13780,2450,0
13781,2442,0
13782,2441,0
13783,2438,0
13784,2436,0
13785,2437,0
13786,2440,0
13787,2434,0
13788,2438,0
13789,2429,0
13790,2438,0
13791,2434,0
13792,2426,0
13793,2431,0
13794,2430,0
13795,2428,0
13796,2429,0
13797,2425,0
13798,2422,0
13799,2426,0
13800,2430,0
13801,2422,0
13802,2418,0
13803,2424,0
13804,2416,0
13805,2421,0
13806,2419,0
13807,2415,0
13808,2420,0
13809,2413,0
13810,2417,0
13811,2411,0
13812,2414,0
13813,2411,0
13814,2404,0
13815,2405,0
13816,2406,0
13817,2405,0
13818,2401,0
13819,2401,0
13820,2400,0
13821,2402,0
13822,2392,0
13823,2398,0
13824,2401,0
13825,2398,0
13826,2391,0
13827,2389,0
13828,2388,0
13829,2391,0
13830,2390,0
13831,2389,0
13832,2384,0
13833,2381,0
13834,2388,0
13835,2388,0
13836,2381,0
13837,2376,0
13838,2384,0
13839,2380,0
13840,2377,0
13841,2377,0
13842,2380,0
13843,2380,0
13844,2380,0
13845,2372,0
13846,2372,0
13847,2374,0
13848,2368,0
13849,2376,0
13850,2375,0
13851,2370,0
13852,2368,0
13853,2372,0
13854,2374,0
13855,2366,0
13856,2370,0
13857,2368,0
13858,2360,0
13859,2360,0
13860,2361,0
13861,2359,0
13862,2358,0
13863,2350,0
13864,2344,0
13865,2349,0
13866,2342,0
13867,2347,0
13868,2344,0
13869,2345,0
13870,2340,0
13871,2340,0
13872,2336,0
13873,2341,0
13874,2341,0
13875,2342,0
13876,2334,0
13877,2339,0
13878,2338,0
13879,2336,0
13880,2326,0
13881,2331,0
13882,2329,0
13883,2326,0
13884,2335,0
13885,2323,0
13886,2323,0
13887,2321,0
13888,2324,0
13889,2324,0
13890,2321,0
13891,2323,0
13892,2321,0
13893,2323,0
13894,2316,0
13895,2317,0
13896,2319,0
13897,2322,0
13898,2318,0
13899,2314,0
13900,2318,0
13901,2314,0
13902,2309,0
13903,2308,0
13904,2303,0
13905,2302,0
13906,2308,0
13907,2306,0
13908,2302,0
13909,2295,0
13910,2295,0
13911,2300,0
13912,2297,0
13913,2289,0
13914,2295,0
13915,2291,0
13916,2287,0
13917,2291,0
13918,2291,0
13919,2281,0
13920,2286,0
13921,2283,0
13922,2280,0
13923,2281,0
13924,2287,0
13925,2276,0
13926,2277,0
13927,2272,0
13928,2265,0
13929,2271,0
13930,2265,0
13931,2268,0
13932,2262,0
13933,2269,0
13934,2263,0
13935,2271,0
13936,2255,0
13937,2250,0
13938,2252,0
13939,2254,0
13940,2247,0
13941,2246,0
13942,2248,0
13943,2246,0
13944,2249,0
13945,2241,0
13946,2243,0
13947,2242,0
13948,2242,0
13949,2242,0
13950,2236,0
13951,2235,0
13952,2235,0
13953,2237,0
13954,2239,0
13955,2242,0
13956,2240,0
13957,2244,0
13958,2236,0
13959,2235,0
13960,2229,0
13961,2231,0
13962,2234,0
13963,2225,0
13964,2232,0
13965,2233,0
13966,2231,0
13967,2225,0
13968,2231,0
13969,2223,0
13970,2222,0
13971,2222,0
13972,2223,0
13973,2221,0
13974,2216,0
13975,2216,0
13976,2217,0
13977,2211,0
13978,2212,0
13979,2210,0
13980,2208,0
13981,2205,0
13982,2210,0
13983,2203,0
13984,2206,0
13985,2201,0
13986,2204,0
13987,2207,0
13988,2197,0
13989,2199,0
13990,2199,0
13991,2195,0
13992,2192,0
13993,2190,0
13994,2195,0
13995,2188,0
13996,2189,0
13997,2185,0
13998,8797,3
13999,7449,3
14000,5251,3
14001,5238,3
14002,4844,3
14003,4752,3
14004,4694,3
14005,4550,3
14006,4483,3
14007,4443,3
14008,4355,3
14009,4335,3
14010,4288,3
14011,4255,3
14012,4134,3
14013,4140,3
14014,4100,3
14015,4094,3
14016,4045,3
14017,4045,3
14018,4044,3
14019,4041,3
14020,4033,3
14021,4017,3
14022,3995,3
14023,3982,3
14024,3961,3
14025,3951,3
14026,3925,3
14027,3902,3
14028,3883,3
14029,3865,3
14030,3854,3
14031,3849,3
14032,3851,3
14033,3840,3
14034,3837,3
14035,3791,3
14036,3797,3
14037,3789,3
14038,3773,3
14039,3751,3
14040,3754,3
14041,3750,3
14042,3740,3
14043,3731,3
14044,3729,3
14045,3730,3
14046,3721,3
14047,3709,3
14048,3710,3
14049,3688,3
14050,3669,3
14051,3666,3
14052,3669,3
14053,3665,3
14054,3652,3
14055,3649,3
14056,3625,3
14057,3609,3
14058,3602,3
14059,3605,3
14060,3596,3
14061,3596,3
14062,3589,3
14063,3581,3
14064,3585,3
14065,3577,3
14066,3565,3
14067,3559,3
14068,3556,3
14069,3546,3
14070,3550,3
14071,3547,3
14072,3538,3
14073,3532,3
14074,3533,3
14075,3525,3
14076,3521,3
14077,3513,3
14078,3510,3
14079,3505,3
14080,3487,3
14081,3485,3
14082,3471,3
14083,3467,3
14084,3463,3
14085,3453,3
14086,3457,3
14087,3452,3
14088,3458,3
14089,3450,3
14090,3450,3
14091,3451,3
14092,3446,3
14093,3440,3
14094,3440,3
14095,3427,3
14096,3417,3
14097,3421,3
14098,3408,3
14099,3404,3
14100,3410,3
14101,3410,3
14102,3402,3
14103,3398,3
14104,3396,3
14105,3399,3
14106,3400,3
14107,3389,3
14108,3384,3
14109,3386,3
14110,3372,3
14111,3366,3
14112,3363,3
14113,3364,3
14114,3361,3
14115,3362,3
14116,3358,3
14117,3360,3
14118,3360,3
14119,3352,3
14120,3349,3
14121,3350,3
14122,3351,3
14123,3343,3
14124,3341,3
14125,3341,3
14126,3339,3
14127,3343,3
14128,3341,3
14129,3341,3
14130,3336,3
14131,3327,3
14132,3325,3
14133,3319,3
14134,3307,3
14135,3308,3
14136,3301,3
14137,3304,3
14138,3308,3
14139,3306,3
14140,3297,3
14141,3291,3
14142,3281,3
14143,3284,3
14144,3284,3
14145,3283,3
14146,3280,3
14147,3288,3
14148,3282,3
14149,3280,3
14150,3275,3
14151,3273,3
14152,3265,3
14153,3262,3
14154,3260,3
14155,3260,3
14156,3264,3
14157,3263,3
14158,3265,3
14159,3263,3
14160,3262,3
14161,3257,3
14162,3255,3
14163,3252,3
14164,3254,3
14165,3244,3
14166,3248,3
14167,3242,3
14168,3233,3
14169,3233,3
14170,3239,3
14171,3238,3
